Unnamed: 0,xr_2,xr_3,xr_4,xr_5,xr_7,xr_10,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,12m,24m,36m,48m,60m,72m,84m,96m,108m,120m,RPI_0,W875RX1_0,DPCERA3M086SBEA_0,CMRMTSPLx_0,RETAILx_0,INDPRO_0,IPFPNSS_0,IPFINAL_0,IPCONGD_0,IPDCONGD_0,IPNCONGD_0,IPBUSEQ_0,IPMAT_0,IPDMAT_0,IPNMAT_0,IPMANSICS_0,IPB51222S_0,IPFUELS_0,NAPMPI_0,CUMFNS_0,HWI_0,HWIURATIO_0,CLF16OV_0,CE16OV_0,UNRATE_0,UEMPMEAN_0,UEMPLT5_0,UEMP5TO14_0,UEMP15OV_0,UEMP15T26_0,UEMP27OV_0,CLAIMSx_0,PAYEMS_0,USGOOD_0,CES1021000001_0,USCONS_0,MANEMP_0,MANEMP_0.1,NDMANEMP_0,SRVPRD_0,USTPU_0,USWTRADE_0,USTRADE_0,USFIRE_0,USGOVT_0,CES0600000007_0,AWOTMAN_0,AWHMAN_0,NAPMEI_0,HOUST_0,HOUSTNE_0,HOUSTMW_0,HOUSTS_0,HOUSTW_0,PERMIT_0,PERMITNE_0,PERMITMW_0,PERMITS_0,PERMITW_0,NAPM_0,NAPMNOI_0,NAPMSDI_0,NAPMII_0,ACOGNO_0,DGORDER_0,ANDENO_0,AMDMUO_0,BUSINV_0,ISRATIO_0,M1SL_0,M2SL_0,MABMM301USM189S_0,M2REAL_0,AMBSL_0,TOTRESNS_0,NONBORRES_0,BUSLOANS_0,REALLN_0,NONREVSL_0,CONSPI_0,S&P 500_0,S&P: indust_0,S&P div yield_0,S&P PE ratio_0,FEDFUNDS_0,CP3Mx_0,TB3MS_0,TB6MS_0,GS1_0,GS5_0,GS10_0,AAA_0,BAA_0,COMPAPFFx_0,TB3SMFFM_0,TB6SMFFM_0,T1YFFM_0,T5YFFM_0,T10YFFM_0,AAAFFM_0,BAAFFM_0,TWEXMMTH_0,EXSZUSx_0,EXJPUSx_0,EXUSUKx_0,EXCAUSx_0,PPIFGS_0,PPIFCG_0,PPIITM_0,PPICRM_0,OILPRICEx_0,PPICMM_0,NAPMPRI_0,CPIAUCSL_0,CPIAPPSL_0,CPITRNSL_0,CPIMEDSL_0,CUSR0000SAC_0,CUSR0000SAD_0,CUSR0000SAS_0,CPIULFSL_0,CUSR0000SA0L2_0,CUSR0000SA0L5_0,PCEPI_0,DDURRG3M086SBEA_0,DNDGRG3M086SBEA_0,DSERRG3M086SBEA_0,CES0600000008_0,CES2000000008_0,CES3000000008_0,UMCSENTx_0
199801,0.006924236,0.014068411,0.022986518,0.030293398,0.048679566,0.073510991,0.05273298,0.05301933,0.055053765,0.05431861,0.05599257,0.05833788,0.05641695,0.05819835,0.05888681,0.05279617,0.052764575,0.052849493,0.053400561,0.053584171,0.05398557,0.054607329,0.054833532,0.0552074,0.055575341,0.006117012,0.00621506,0.00569472,0.010581061,0.003210429,0.004834707,0.002134837,0.000506189,-0.003280238,-0.00240337,-0.003636174,0.006468359,0.006841778,0.007768862,0.008091976,0.005035217,-0.015950736,0.016824688,56.7,-0.002291595,298,0.063770306,0.00222601,0.001545808,0.1,0.7,0.04360804,-0.063497397,0.051722157,0.040332442,0.062206612,-0.004300397,0.002991593,0.003569212,0.003822103,0.008764298,0.002090201,0.002090201,0.001049318,0.00284573,-0.00154012,0.001929786,0.002321533,0.003219713,0.001112628,41.3,0,42.3,52.1,7.325807503,4.882801923,5.768320996,6.510258341,5.978885765,7.283448229,5.003946306,5.726847748,6.431331082,5.937536205,54.5,57.2,53.9,46.2,0.011185605,0.047874092,0.153451857,0.024361989,0.003850249,0.007272759,-0.00181476,-0.000381071,0.000861457,-0.000540701,-0.003850736,0.012570224,0.008060944,0.008307325,-0.005317203,0.30427,-0.000729658,0.024668714,0.016096818,-0.034186872,0.022779487,-0.02,0.06,0.02,0.07,0.07,-0.03,-0.07,-0.11,-0.1,0.2,-0.34,-0.26,0.03,0.27,0.31,1.26,1.82,0.023258097,0.022768182,0.034124287,-0.017440566,0.010070862,0.001518025,0.000765387,-0.003985018,-0.082600575,-0.043571972,-0.011726718,52.2,-0.000619002,0.002258187,0.004153199,0.000409206,0.000703482,0.001561888,-0.001107708,-1.52E-06,-0.001275917,-0.001270648,-0.000268704,0.002289435,0.000304701,-0.000994212,0.002129887,0.002499485,-0.000757228,35826
199802,0.005811899,0.007798932,0.011350772,0.012675896,0.017071766,0.026462522,0.05534697,0.05511143,0.05736912,0.05596912,0.05542282,0.059335684,0.05770075,0.05844678,0.05852189,0.05425773,0.054802351,0.054905378,0.055521314,0.055610876,0.055579533,0.056116126,0.056314204,0.056551157,0.05674823,0.008899754,0.009698621,-0.000891796,-0.002521321,0.001754659,0.000226721,0.00585116,0.007679326,0.004681756,0.004727854,0.004668351,0.013295782,0.002877317,0.007561531,-0.000972019,0.007728422,-0.084365059,-0.003618796,55.6,0.000353999,-319,-0.069439064,0.002359264,0.002337128,0,-0.7,-0.017135307,0.025174718,-0.081104031,-0.191336428,0.009680618,0.025062388,0.002886028,0.005388052,0.003462008,0.01589529,0.002300266,0.002300266,0.000131139,0.002252742,0.007544881,0.004437221,0.001067426,0.003070484,0.000455086,41.1,0,42.1,51.1,7.335633982,5.010635294,5.814130532,6.487684018,5.97126184,7.349230825,5.153291594,5.81711116,6.484635236,5.96870756,53.8,57.1,53,46.2,-0.012992211,-0.080520695,-0.226810221,-0.007232455,0.004425438,-0.007272759,-0.008852204,0.000362161,0.000799168,0.000664364,-0.001098292,-0.038804536,-0.034013266,-0.002334744,0.002359547,7.10239,0.000341723,0.001028182,0.007337315,0.003535022,-0.001512249,0.06,-0.26,-0.12,-0.21,-0.29,-0.35,-0.27,-0.15,-0.13,-0.12,-0.52,-0.53,-0.32,-0.14,-0.02,1.05,1.63,0.011584954,0.024365503,-0.001439362,-0.014994059,0.009623505,-0.005346144,-0.006194344,-0.004817289,0.002058699,0.004216976,-0.002564591,47,-0.000617856,-0.00150659,-0.003492342,-0.002531104,-0.000703978,0.001565558,0.000546574,-0.001232666,0.001275917,0.001269036,0.000707059,0.000210215,-0.000687387,0.001299204,-0.004984496,-0.004402709,-0.003746162,35854
199803,0.008078952,0.012701971,0.016413723,0.018393153,0.022897249,0.02972119,0.055984124,0.05616494,0.05677577,0.056858063,0.058056172,0.05800093,0.0577679,0.05904403,0.058497073,0.054349763,0.055166943,0.05549961,0.055818651,0.056026534,0.056364807,0.056598539,0.056744709,0.05700019,0.057149878,0.006965812,0.007445952,0.006472195,0.001939557,0.000418761,0.000437244,0.002099691,0.00112082,-0.00132051,-0.001737133,-0.001147037,0.004440354,0.00104924,0.005171729,-0.005406288,0.001641242,0.013969814,-0.018976557,54.6,-0.005723569,189,0.041695021,0.00046537,0.000610114,-0.1,0,0.05245821,-0.031961483,0.010436788,0.10082242,-0.06363976,-0.006872879,0.002492043,0.001471144,0.000518269,0.006997213,-0.000106849,-0.000106849,-0.001311992,0.002750756,0.005194023,0.002210271,0.000667572,0.003762284,0.001818825,41.2,-0.2,42,51.7,7.400009517,5.257495372,5.918893854,6.584791392,5.85220248,7.40671073,5.135798437,5.92157842,6.555356892,5.993961427,52.9,54.6,52.8,46.2,-0.015183347,0.013444182,0.031546038,0.001452238,-3.72E-05,0,0.004839004,0.001698823,-0.00112184,0.003512012,0.001799066,-0.045122555,-0.041305583,-0.000906617,0.009441709,-2.6502,-0.001364786,0.060790693,0.061853115,-0.09031776,0.059326793,-0.05,0.01,0.05,0.04,0.07,0.07,0.03,0.06,0.06,-0.06,-0.42,-0.44,-0.2,-0.02,0.06,1.16,1.74,-0.010221199,-0.007964915,-0.028944174,0.003541123,-0.005218674,0.005340899,0.006957292,0.004794194,0.039061728,0.052310383,0.014589479,45.5,0.000617475,-0.001503194,0.000678532,0.001674859,-0.000705466,-6.12E-07,-0.001101316,0.001232666,-0.001914283,-0.001269036,-0.001018129,-0.001176202,-0.001843086,-0.000684376,0.00496933,0.000623238,0.005239247,35885
199804,0.007937826,0.011183652,0.014766864,0.017355397,0.023127828,0.029551815,0.05624217,0.055991762,0.05726397,0.056968736,0.058244512,0.058186205,0.05779815,0.05861448,0.05906387,0.054257817,0.055249993,0.055497249,0.055938928,0.05614489,0.056494827,0.056736452,0.056869165,0.057063089,0.057263167,0.006235391,0.006475488,0.004438737,0.01394213,0.006020239,0.001889122,0.001439716,0.001340053,0.000703477,0.002583449,-6.23E-05,0.005124613,-0.000909814,-0.004224272,-0.004807661,-0.001574807,0.045290017,0.007053086,54.5,-0.008894134,133,0.028466498,-0.000247201,-0.001289304,0.1,-1.3,0.086184694,0.036012122,-0.055616691,-0.016509809,-0.089066876,-0.012618464,-0.000289159,-0.003422344,-0.00242089,-0.015086863,0.000160218,0.000160218,0.000262398,0.00050317,0.003357244,0.000735781,-0.002137895,0.004302276,-0.000252404,40.9,-0.1,41.7,51.4,7.371489295,4.955827058,5.823045895,6.576469569,5.97126184,7.380879036,5.003946306,5.755742214,6.616065185,5.973809612,52.9,54.9,53,46,0.015462842,0.020533579,0.029783299,-0.000922491,0.005594402,0,0.001662502,-0.0010772,0.001262667,-0.001834348,-0.006926795,0.064997269,0.056458128,-0.007739169,-0.00099264,3.34686,-0.000229918,0.050558952,0.047718086,-0.070484513,0.05016701,-0.02,0.04,-0.06,-0.03,0.08,0.12,0.08,0.05,0.07,0,-0.46,-0.45,-0.1,0.12,0.16,1.23,1.83,0.004602037,0.018285759,0.02534675,0.012777598,-0.01178961,0.00076599,0.000776699,-0.000813925,0.004691904,-0.027273428,0.00494797,44.2,-0.000617475,-0.00150659,-0.002135651,-0.000426216,-0.001415417,-0.002347112,0.001641282,-3.80E-07,0.000637551,0,0.000678786,0.00220558,-0.002203719,0.001374115,-0.002135954,0.001242595,-0.000758268,35915
199805,0.004699385,0.003412042,0.001600575,-0.00234312,-0.007705789,-0.008879086,0.055321729,0.05566168,0.05654384,0.055597979,0.0559186,0.057129208,0.05744322,0.05781752,0.05761764,0.054345825,0.054833777,0.055109746,0.05546827,0.055494212,0.055564943,0.05578841,0.055995261,0.056197735,0.056339725,0.003793913,0.004438553,0.005329869,0.004939652,0.012377868,0.000908024,0.004147219,0.004563655,0.006353365,0.003120945,0.007653569,0.00208852,0.00230174,0.004235556,0.004709612,0.004499238,-0.009393125,-0.003313596,53.3,-0.00269116,-36,-0.019669936,-0.002045385,0.002965201,-0.4,0,-0.082378066,-0.040211603,-0.200157315,-0.364690677,-0.067310785,-0.012779727,0.002102206,0.000837004,-0.007472448,0.006023596,-0.000534445,-0.000534445,-0.001707718,0.002421102,-0.000304971,0.001615153,0.001957731,0.004147663,0.000958458,40.6,-0.8,40.7,49,7.33823815,4.875197323,5.843544417,6.539585956,5.913503006,7.344072851,4.941642423,5.717027701,6.536691598,6.023447593,52.2,55.3,52.4,46.1,-0.008014002,-0.018854078,-0.036731955,-0.009649416,0.004765187,-0.007272759,-0.005560335,0.000723893,0.002268556,-0.001173712,0.000660617,0.007990414,0.012909907,-0.001610081,-0.00451631,6.0075,0.000130893,0.032318496,0.030375229,-0.037227686,0.033049484,-0.04,-0.01,-0.08,0.02,-0.01,0,-0.01,-0.03,0.01,0.03,-0.5,-0.39,-0.07,0.16,0.19,1.24,1.88,0.006034142,0.010016109,0.020483326,0.006238398,0.00927494,0.001531394,0.001552795,0.003228413,0.027006915,0.09452796,0.027703113,40.5,0.002466092,-0.000760683,0.002090984,0.001242938,0.002117397,0.002347724,-7.48E-06,0.001844073,0.001277547,0.000633914,0.001088169,0.001456867,0.006427854,-0.000910417,-0.002122392,-0.001251929,-0.005219154,35946
199806,0.00313641,0.00073199,-0.002058857,-0.008082987,-0.018659069,-0.0323254,0.0548195,0.055059047,0.05522022,0.053922307,0.0547942,0.055282174,0.05626389,0.05554511,0.055924772,0.053963397,0.054391449,0.054613982,0.054765542,0.054596895,0.054629779,0.054722978,0.054915592,0.054985538,0.055079462,0.00464991,0.005445062,0.007207851,0.001355191,0.004604066,0.004748643,0.005928152,0.004554819,0.003822381,0.007972297,0.002152056,0.006391897,0.007376901,0.008001982,-0.0018201,0.00547865,0.013430514,-0.009568899,53.2,-0.001514606,21,0.064981767,0.000888546,0.000532652,0,0.3,0.00075959,0.02749849,0.031263401,0.116259806,-0.0329499,0.00064288,0.002361126,-0.001422026,-0.006123718,-0.001519885,-0.001382023,-0.001382023,-0.001960913,0.00331841,0.003372684,0.001323238,0.003978103,0.00274123,0.00207233,40.9,0.1,41.7,49.3,7.333023014,5.017279837,5.736572297,6.559615237,5.894402834,7.348587531,4.955827058,5.771441123,6.583409222,5.908082938,50.9,51.5,51.5,46,-0.010557854,0.035662269,0.04651851,0.004221824,0.001853996,0.007272759,-0.002223741,-0.005579853,-0.001836685,-0.001663725,0.00516375,-0.057116519,-0.05898416,0.010987523,-0.003650764,8.09353,0.000546004,-0.003404458,0.003196016,0.013851161,-0.002009804,0.04,0.02,0.05,0.08,0.06,0.02,0.01,0,-0.03,0.01,-0.49,-0.35,-0.05,0.14,0.16,1.2,1.81,0.004863169,-0.017493157,0.0235706,-0.020601846,0.010713146,-0.002296798,-0.001552795,-0.000808734,-0.018988758,-0.065867404,-0.046074703,41.1,0.000607995,0.00603774,0.006376204,-1.40E-05,0.003534321,-0.003132956,-0.000551658,-6.04E-06,0.001912248,0.002529644,0.000125411,-0.007979312,0.003989635,0.000464497,0.003527341,-3.48E-06,0.005960703,35976
199807,0.002517649,-0.001518938,-0.005488217,-0.012831081,-0.027400989,-0.04100175,0.054791376,0.05535556,0.05579977,0.05493238,0.05542539,0.055184921,0.056081414,0.05669045,0.05735062,0.053760374,0.054275875,0.054635769,0.054926768,0.05492789,0.055010807,0.05503568,0.055166397,0.055335737,0.055537225,0.005790342,0.006113265,0.006611302,0.003409661,0.007965659,-0.006196019,-0.004800264,-0.006421973,-0.010406472,-0.047193102,0.003868789,0.001171501,-0.007478553,-0.014366929,0.001601684,-0.007357251,0.042220499,0.002572328,50.6,-0.014072979,21,-0.010970257,0.000604052,-0.001857902,0.2,-0.8,-0.044641606,0.06441057,0.103237881,0.261425738,-0.046992773,0.082610103,0.001631575,-0.000395319,-0.002284109,0.003374392,-0.001543333,-0.001543333,-0.002356022,0.002142513,0.002141656,0.002199253,0.002361802,0.004095569,-0.001665868,40.8,0,41.8,47,7.387090236,4.912654886,5.736572297,6.633318433,6.013715156,7.346655163,5.043425117,5.749392986,6.532334292,5.978885765,48.9,50.2,50.9,42,0.014941071,-0.035536557,0.004826127,0.000440381,-0.001140273,0,-0.000192776,0.001976447,8.27E-05,0.000144372,-0.00188915,0.042405789,0.037244173,0.00192971,-0.001731317,3.69728,-0.000149848,-2.71E-05,-0.001291106,0.009060799,0.002807937,0.07,0,-0.02,-0.02,-0.03,-0.11,-0.15,-0.16,-0.17,-0.06,-0.58,-0.44,-0.15,-0.04,-0.06,0.97,1.57,0.018409192,0.010693131,0.039496244,0.007419605,0.013948761,-0.000767164,-0.001552795,-0.00243276,-0.021389125,-0.04591268,0.006319562,39.3,-0.002460403,0.001492416,-0.000711478,-0.001253849,-0.00212139,0.002350177,-0.000548072,-0.001841432,-0.001914282,-0.001900932,-0.002215838,0.003524577,-0.004117959,-0.002741276,-0.004231814,0.00123416,-0.005957374,36007
199808,-0.007177136,-0.01726785,-0.02809474,-0.041595117,-0.065447622,-0.090600701,0.04685705,0.04956983,0.04948774,0.0494705,0.05384099,0.0496011,0.052152164,0.054341934,0.05507855,0.049625133,0.048241092,0.048684006,0.048884939,0.049002052,0.049808542,0.049778907,0.050075564,0.050549605,0.0510025,0.001804078,0.002593285,0.000641108,-0.004007857,-0.006549389,-0.005897959,-0.003458915,-0.006996049,-0.008941053,-0.040935529,0.002820224,-0.006287657,-0.00473424,-0.005418428,-0.000417351,-0.004266762,0.015204395,-0.000615036,50.8,-0.010531696,-94,-0.036725571,-0.001099209,-0.001082829,0,0.5,0.041218899,-0.049678274,-0.013039614,-0.071763305,0.048232699,-0.014903406,0.00052468,-0.0064643,-0.007769772,0.003024704,-0.009417878,-0.009417878,-0.003281058,0.002276897,0.002749773,0.000146638,0.005551499,0.004353748,-0.000605755,40.8,0.2,41.7,45.1,7.448916103,5.023880521,5.758901774,6.70073111,6.077642243,7.383989458,5.062595033,5.746203191,6.599870499,6.001414878,49.2,51.8,50.2,44.1,-0.034635342,-0.022165598,-0.013336276,-0.003412635,0.000614752,-0.007220248,8.60E-05,-0.000446167,-0.000447274,-0.001253776,0.003303368,-0.017471494,-0.011223462,-0.005475803,0.001808377,9.14513,0.000680944,0.042558863,0.040762888,-0.054191301,0.046017159,-0.02,0,-0.02,-0.09,-0.05,-0.06,-0.04,0.02,0.02,-0.04,-0.58,-0.51,-0.18,-0.08,-0.08,1.01,1.61,0.006363979,0.012431604,0.003250596,-0.004067885,0.014496935,0.003830538,0.004655979,0.003241494,0.028398418,0.114484682,0.003111193,38.4,0.001225114,-0.003012035,0.000703965,0.000406299,0.001407954,0.002350177,-2.66E-06,0.001222867,0.001271051,0.000628329,0.003314164,0.004637481,0.001840542,0.003590139,-0.000705964,0.002453494,-0.003746117,36038
199809,-0.011328564,-0.02669855,-0.042579278,-0.05978594,-0.097843101,-0.131214323,0.04177831,0.04318368,0.04303581,0.044138991,0.045314258,0.04212171,0.04895768,0.0513469,0.05396346,0.045081641,0.043429977,0.043347876,0.04326986,0.043443686,0.043755448,0.043522057,0.04420151,0.044995442,0.045892244,0.00377453,0.004282387,0.004556035,-0.005860033,-0.004356367,0.016518845,0.020858223,0.026800319,0.027865786,0.110058668,-0.003341796,0.030075594,0.019759699,0.041499121,-0.002820788,0.024060183,-0.023768205,0.006230642,50.7,0.018101414,21,-0.002473759,0.000866365,0.000770301,0,-0.8,0.018868484,-0.011666376,0.028951822,0.033481119,0.024481027,-0.063218072,0.002896793,0.004330129,-0.003196025,0.002677826,0.005099998,0.005099998,-0.002898171,0.002538953,0.003654084,0.001610424,0.00070944,0.001762832,0.002870743,40.9,-0.3,41.7,46.7,7.385851078,4.934473933,5.733341277,6.647688374,5.976350909,7.410951876,5.056245805,5.733341277,6.672032945,5.986452005,49.3,50.9,50.3,44.8,-0.010333676,0.008762445,-0.022787817,-0.002853114,0.000169063,0,-0.000288078,0.002982834,-0.001108692,0.002393569,-0.000176248,0.013353508,0.013478255,0.003851407,0.003674441,7.77504,0.000563727,-0.073500264,-0.060829354,0.11181711,-0.069351541,0.01,0,-0.06,-0.08,-0.15,-0.19,-0.12,-0.03,-0.01,-0.05,-0.65,-0.6,-0.34,-0.28,-0.21,0.97,1.59,0.016478128,-0.013502483,0.027273456,-0.00579641,0.031576345,-0.005363108,-0.006983669,-0.003252035,-0.044033324,-0.082773679,0.007086457,37.8,-3.37E-06,0.010414516,-0.002825359,0.000402767,-0.001409939,-0.002350177,0.000538915,-0.000613677,-0.000637949,-0.000632302,-0.001088347,-0.004068896,-0.000536775,-0.000682175,0.009143341,-0.002480118,0.014934375,36068
199810,-0.013153645,-0.029051098,-0.044508451,-0.061927668,-0.091084778,-0.114654693,0.0417788,0.04437618,0.04497383,0.04586099,0.051664805,0.04386903,0.05225008,0.056508112,0.05689905,0.043672861,0.042725831,0.043275947,0.043700417,0.044132532,0.045387911,0.045170928,0.046055821,0.047217187,0.048185373,0.003421537,0.003266186,0.007405087,0.01085047,0.009142483,-0.002856213,-0.003206398,-0.004678524,-0.006909988,0.000520112,-0.009924063,0.000289366,0.001841693,0.007846234,-0.008301151,-0.001248455,-0.000859643,-0.024391744,51.2,-0.006954519,81,0.023126924,0.004791472,0.004541089,0.1,0.8,-0.013549323,0.019702582,0.002425714,-0.112158638,0.104392696,-0.027896717,0.000546697,-0.001426477,-0.008393656,-0.003343926,-0.000856302,-0.000856302,0.001712668,0.001039856,0.000912548,0.002046485,0.001640398,0.003115056,5.02E-05,40.6,-0.1,41.7,45.7,7.36264527,4.905274778,5.762051383,6.563855527,6.025865974,7.363279587,5.087596335,5.765191103,6.562444094,5.96100534,48.7,49.4,50.8,43.2,0.035280983,0.022689352,0.041756585,0.001605509,0.002914856,0.007220248,0.005701318,0.005182892,-2.22E-05,0.003932362,0.002984109,-0.013851448,-0.011304628,0.003643275,-0.005940272,2.07913,-0.000281156,-0.051537229,-0.040527696,0.085690513,-0.046742233,-0.04,-0.18,-0.29,-0.32,-0.5,-0.65,-0.53,-0.12,-0.05,-0.19,-0.9,-0.88,-0.8,-0.89,-0.7,0.89,1.58,-0.040116518,-0.064516199,-0.0731052,0.029008517,-0.008375916,0.005364869,0.005434488,-1.06E-05,0.024617267,0.164936314,0.019604234,34,-0.001835424,-0.026828287,-0.002122891,-1.08E-05,-0.002110942,-0.003920036,-4.69E-06,-0.000611433,-0.002539683,-0.001258653,-0.00195589,0.000516833,-0.003619423,-0.001894874,-0.007032868,-0.00675582,-0.004507537,36099
199811,-0.012932395,-0.027751916,-0.040815756,-0.057150367,-0.088424457,-0.126831181,0.04457661,0.04661002,0.048410279,0.046848043,0.05077798,0.045304739,0.05280823,0.050803495,0.05218598,0.045959563,0.045268088,0.045715398,0.046389118,0.046480903,0.047197082,0.046926747,0.047661933,0.048010995,0.048428494,0.001807054,0.002016087,0.003366554,0.00948328,0.01662482,-3.03E-05,0.005720601,0.006729564,0.003694124,0.017678775,-0.002025272,0.01142406,0.008636497,0.015465826,0.000112736,0.008649933,-0.005762712,0.00408879,52.4,0.003163896,-212,-0.048956193,-0.000717259,-0.000668079,0,0,0.079372066,-0.082338153,-0.038276277,-0.04749496,-0.030975928,0.021478209,0.000917678,-0.001507817,-0.009007447,0.003178589,-0.002787159,-0.002787159,-0.002635742,0.001521679,0.002886882,0.000145677,-0.000442419,0.003379523,0.001202767,40.9,0,41.8,45.2,7.43543802,5.087596335,5.863631176,6.70930434,5.888877958,7.449498005,5.159055299,5.823045895,6.670766321,6.035481433,48.7,48,49.8,47.1,-0.002188369,0.001066165,-0.001283737,0.000837147,0.005764517,0,0.003056135,-0.001713977,0.001208488,-0.001707756,-0.00034921,0.00979998,0.006774522,0.010299106,0.003348369,6.428,0.000530863,0.011524108,0.013357372,-0.016512913,0.015701156,-0.44,-0.23,-0.65,-0.58,-0.59,-0.44,-0.28,-0.03,0.09,0.02,-1.11,-1.02,-0.95,-0.89,-0.54,1.3,2.11,-0.037074343,-0.045819581,-0.105227089,0.007166791,0.015259507,0.000758374,0.00232047,0.001627322,0.043187951,-0.150623911,-0.014056861,34.7,0.002442004,0.011904736,0.004244285,-0.000419154,0.003517907,0.002347709,-4.67E-06,0.001218397,0.003173999,0.002512564,0.00276946,0.001387316,0.004419253,0.002496067,0.003489915,0.012263992,-0.003708375,36129
199812,-0.013715507,-0.030572564,-0.046934174,-0.066467239,-0.102823248,-0.141288137,0.04585937,0.04685824,0.04810121,0.04616424,0.04931761,0.04666888,0.05222263,0.05297402,0.056474283,0.045870152,0.045864762,0.04619592,0.046672243,0.046570642,0.04702847,0.0469771,0.047632792,0.048226262,0.049051064,0.004735751,0.00469549,0.002710285,0.008445068,0.007156386,-0.002909027,-0.002809732,-0.004831556,-0.007034657,-0.00267939,-0.008852338,0.000136567,0.0014476,0.008240924,-0.001776389,0.001319873,-0.064395271,0.023384684,50.4,-0.004008966,-37,-0.003509756,0.002005583,0.003615955,-0.2,0.3,-0.146364017,0.101660033,0.025475127,0.059698501,-0.00224972,0.017236303,0.002108314,-0.000119017,-0.007082568,0.007786008,-0.002525865,-0.002525865,-0.000528471,0.002661805,0.001061169,0.001019739,0.002872232,0.00309702,0.000902256,40.8,0,41.6,45.3,7.407924323,5.023880521,5.780743516,6.64898455,5.993961427,7.421775794,5.159055299,5.799092654,6.575075841,6.11146734,48.2,48.3,50.4,44.5,0.009261083,0.01333611,-0.04660879,-0.009507143,0.002677595,0,0.002267798,-0.001639896,0.003251252,0.000859643,-0.002413829,0.002603702,0.006820776,-0.014097046,0.012144824,4.43329,0.00014528,0.102952707,0.102268936,-0.151734974,0.109206366,-0.24,0.06,0.45,0.37,0.41,0.36,0.3,0.04,0.16,0.32,-0.42,-0.41,-0.3,-0.29,0,1.58,2.51,0.008205065,0.035191878,-0.00629078,-0.019848662,-0.003111229,-0.005350809,-0.006972848,-0.000822687,-0.025864645,-0.075011931,-0.012494341,34.5,-0.000614406,0.003009784,-0.002122892,-0.000823173,-0.002813435,0.0023588,0.000533129,-0.000611426,-0.001270244,-0.001258645,-0.002150586,-0.000945231,-0.003604642,-0.001874623,-0.002797192,-0.006749773,-5.46E-07,36160
199901,-0.016452236,-0.038661442,-0.058575219,-0.078553261,-0.116603412,-0.157856678,0.04587515,0.04613566,0.04701173,0.04659515,0.04934913,0.04705973,0.05070252,0.050908439,0.053267826,0.045808744,0.045841949,0.045939852,0.046207821,0.046285286,0.046795927,0.046833613,0.047317227,0.04771625,0.048271408,0.002349997,0.002076319,0.008133885,0.004284491,0.009123552,0.002284681,0.001128387,0.000281395,0.000382197,0.007489024,-0.002576436,0.001843122,0.007925202,0.014574408,0.004761512,0.005690571,-0.002961007,0.01296814,47.7,0.000544929,259,0.064425707,0.002558359,0.003121236,-0.1,-0.3,0.026358115,-0.075388904,-0.020696882,0.002656044,-0.041598392,0,0.002977154,0.003488191,-0.004566635,0.017032839,-0.000700299,-0.000700299,0,0.002850433,0.004830198,0.001017664,0.00233681,0.003756881,0.002949191,41.1,0,41.8,41.9,7.45007957,5.062595033,6.025865974,6.579251212,6.059123196,7.462789157,5.187385806,6.011267174,6.620073207,6.003887067,46.8,49.7,48.5,42.7,-0.009429618,-0.001672022,0.024881542,-0.004611353,0.004467716,0,-0.004454633,-0.000623832,0.00019552,-0.002948471,-0.002881744,0.018775344,0.017877002,-0.010913151,-0.006147941,4.12757,1.80E-05,0.039088627,0.043807225,-0.052805264,0.045652714,-0.15,-0.11,-0.02,-0.02,-0.01,-0.09,-0.18,-0.19,-0.11,0.36,-0.29,-0.28,-0.16,-0.23,-0.03,1.54,2.55,-0.008847257,-0.018065759,-0.027121603,0.00582252,0.001880858,0.006872863,0.009285557,-0.004126376,-0.035855058,-0.017122856,-0.01131189,31.9,-0.000611052,-0.005289019,-0.002127407,0.000402597,0.00281047,-0.002360037,-0.000543563,0.000605869,0.001265421,0.000624016,0.000968236,-0.001539652,0.004105878,0.000381613,0.001386952,0.001211729,0.00073719,36191
